戏曲专线,#genre#
二人台传统戏《借冠子》田威虎 杨丽娟,http://gcw.bdcdn.shoujiduoduo.com/v/191125/6de4baeb1bea3284a9a2b1450a51d195.mp4
大同刘志芳 任玉叶 张腊梅二人台（十里墩）,http://gcw.bdcdn.shoujiduoduo.com/v/191125/40a081f015c7663cd85d9787a190a193.mp4
二人台挂红灯,http://gcw.bdcdn.shoujiduoduo.com/v/190826/3454be42f0349aace8cdd29daacc1bda.mp4
山西省二人台民间歌剧团演出郝勇勇,http://gcw.bdcdn.shoujiduoduo.com/v/200922/c27867e8b13cb16ffb1759bd8c8be4fa.mp4
二人台《还钱》,http://gcw.bdcdn.shoujiduoduo.com/v/191022/80eb002ba1dbd7109c46437ab36181d5.mp4
二人台【俏夕阳】张虎&张玲玲,http://gcw.bdcdn.shoujiduoduo.com/v/200306/5c8395849c9b50d00400b8f3fd0ea553.mp4
二人台：老来难4,http://gcw.bdcdn.shoujiduoduo.com/v/190701/2c9eda1165c315c50d42b33384fa5f11.mp4
山阴县二人台《光棍打火机》 全场笑趴,http://gcw.bdcdn.shoujiduoduo.com/v/200116/f82bef2debdefd9ac393145a42c8fcbd.mp4
二人台（十里墩）,http://gcw.bdcdn.shoujiduoduo.com/v/191223/347c7180ab84fa5e74ea1b15386f8bd9.mp4
二人台传统戏《跳粉墙》张永清 高枝叶,http://gcw.bdcdn.shoujiduoduo.com/v/191102/d768fdc24ee883c82f400ef3f20bc75f.mp4
内蒙二人台《姐夫戏小姨》真洋相！,http://gcw.bdcdn.shoujiduoduo.com/v/191022/58be392d66570e45f9455587ad40dd33.mp4
大同华府志芳艺术团 刘志芳 任玉叶 张腊梅二人台（十里墩）,http://gcw.bdcdn.shoujiduoduo.com/v/191218/56dcbc5a96befb398d20bffa2eabf959.mp4
二人台，刘干妈改嫁（下），好听的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/191022/c9e102376ddf32e23da467c5232063fa.mp4
张玲玲的二人台《压糕面》太失笑了!,http://gcw.bdcdn.shoujiduoduo.com/v/191030/92fa260e33c344ee44a0fdb70c48cc57.mp4
二人台《小叔子挎嫂嫂》表演：毒一 夏沫,http://gcw.bdcdn.shoujiduoduo.com/v/190525/10003216.mp4
二人台—二后生戳古董,http://gcw.bdcdn.shoujiduoduo.com/v/190625/d2269f185b6ddc82b6b46f83b6a31c8c.mp4
二人台传统戏《钉缸》王茂林 王丽霞,http://gcw.bdcdn.shoujiduoduo.com/v/200318/edc0e9f7acfb636985e3ce68ad866684.mp4
最牛搞笑萨拉齐茂林礼仪二人台小叔子挎嫂嫂,http://gcw.bdcdn.shoujiduoduo.com/v/200727/c19cd239a59a9b9c11d3f214b6ee1f38.mp4
家乡二人台坐腔打樱桃打秋千送四门王秀兰吴树梅,http://gcw.bdcdn.shoujiduoduo.com/v/191226/6630db0f484c736d538612154534d133.mp4
二人台《二流子戏女人》二后生 冯四 小燕子 钱爱,http://gcw.bdcdn.shoujiduoduo.com/v/200520/e9b34416c402302eaa6bb92234ce957a.mp4
二人台串唱,http://gcw.bdcdn.shoujiduoduo.com/v/190715/df2f1112480a8d41a43f4e31dd540144.mp4
土默特右旗2019春晚二人台现代小戏《回家》,http://gcw.bdcdn.shoujiduoduo.com/v/191112/35115ab8c9ff95b83d9af00cd5833f11.mp4
二人台《小女婿斗嘴》演唱；有我 玲珑,http://gcw.bdcdn.shoujiduoduo.com/v/191219/867a93ebee46c50a8988f646cce24ba9.mp4
二人台《小女婿斗嘴》演唱；有我 玲珑,http://gcw.bdcdn.shoujiduoduo.com/v/191106/c748df09a3d1917de5e5346a084f7464.mp4
二人台串烧,http://gcw.bdcdn.shoujiduoduo.com/v/190602/10001205.mp4
二人台摘花椒,http://gcw.bdcdn.shoujiduoduo.com/v/190816/ddbb538bc0c2f3949af1d0b2b141052e.mp4
二人台《二后生大杂烩》全是名人，真是精彩绝伦！,http://gcw.bdcdn.shoujiduoduo.com/v/191012/8eec5bd5dfcf564e8c9b3b778569b021.mp4
商都二人台到坝上张北演唱 打起竹板板走上台,http://gcw.bdcdn.shoujiduoduo.com/v/191117/bc49278be38161f4a610ee73d3df621f.mp4
二人台《二后生妈借钱》,http://gcw.bdcdn.shoujiduoduo.com/v/191014/7510d1abba3cc39d8305b930ef1d77b9.mp4
二人台挎嫂嫂，福到家与谢兰演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191021/4616575ebca8864c2f3aa870e7ff29cb.mp4
二人台《二后生大杂烩》全是名人，真是精彩绝伦！,http://gcw.bdcdn.shoujiduoduo.com/v/200219/1222a1400549c21936d1e7e2e4285ee2.mp4
二人台《怕老婆》,http://gcw.bdcdn.shoujiduoduo.com/v/190515/806824bfd2ea67053123dee840fb3268.mp4
二人台：二后生唱段（二） 商都县兴艺东路二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190625/c39a32c7691706739a95303106c72fa8.mp4
二人台：表真情 二后生剧团,http://gcw.bdcdn.shoujiduoduo.com/v/191121/8e1a11a2a28ce80def14e7b380866f57.mp4
二人台《进歌厅》,http://gcw.bdcdn.shoujiduoduo.com/v/190812/7f6ae136809d9913fd06230e91212ff5.mp4
二人台★吃醋★合唱★霸气★海波_01,http://gcw.bdcdn.shoujiduoduo.com/v/190622/5bc04182dc561506d8b27c58bd0a95a5.mp4
灵丘县 搞笑二人台《姐夫戏小姨》,http://gcw.bdcdn.shoujiduoduo.com/v/190521/10001185.mp4
二人台 打樱桃,http://gcw.bdcdn.shoujiduoduo.com/v/190826/426d9af5e61b5e01aed4b7d7d4e5c35a.mp4
二人台：二后生六兰兰打伙计.上集,http://gcw.bdcdn.shoujiduoduo.com/v/190528/10003237.mp4
《走进大戏台》晋剧 . 二人台选段,http://gcw.bdcdn.shoujiduoduo.com/v/190529/10001193.mp4
第二届二人台坐腔音乐会（三）,http://gcw.bdcdn.shoujiduoduo.com/v/191230/8c863415d05e2757e5f5c701c274116b.mp4
内蒙古二人台山曲：《好日子》《想亲亲全在月儿正》,http://gcw.bdcdn.shoujiduoduo.com/v/190826/6e195aba9a93b3f5591ae3b35018648e.mp4
内蒙古二人台，志亮艺术团，鼓匠，唢呐，地方戏，民间艺人，,http://gcw.bdcdn.shoujiduoduo.com/v/190529/10003217.mp4
【二人台】 张家口戏迷 演唱《光棍哭妻》,http://gcw.bdcdn.shoujiduoduo.com/201805/1812-365.mp4
阳高二人台 杏福恋歌,http://gcw.bdcdn.shoujiduoduo.com/v/190605/10003222.mp4
第二届二人台坐腔音乐会（一）,http://gcw.bdcdn.shoujiduoduo.com/v/190528/10003247.mp4
内蒙古二人台《新编打伙计》,http://gcw.bdcdn.shoujiduoduo.com/v/200302/c7b6232b48152d2c3bbd7f85cd1c4154.mp4
二人台《挂红灯》,http://gcw.bdcdn.shoujiduoduo.com/v/190330/7deeb59aa86f9e19b3924dd35b383d90.mp4
内蒙二人台之山曲,http://gcw.bdcdn.shoujiduoduo.com/v/190524/0a0ec48a5792f8058b9ed63d26f9b3b0.mp4
临县二人台《精不如傻》1,http://gcw.bdcdn.shoujiduoduo.com/v/210310/d12aaf84442eae8b1e55dd874594b86f.mp4
康保二人台，家乡莜面情，好听的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190831/d520e6e1c086d21b102a46967cebb261.mp4
家乡二人台不光里的妈妈海霞520,http://gcw.bdcdn.shoujiduoduo.com/v/200116/4dcc4fc62f95102b72ede775cfa63fce.mp4
孙红丽晋剧唱段《坐宫》山西晋剧全本戏 晋剧大全,http://gcw.bdcdn.shoujiduoduo.com/v/190716/9f9632997c1ec3491b5b83b803256242.mp4
山西省晋剧艺术研究院实验一团演出《算粮登殿》魏建琴 商永吉,http://gcw.bdcdn.shoujiduoduo.com/v/190311/7273ee44ef1416783240bbb95b6e5f7b.mp4
孙红丽 王爱爱演唱晋剧《打金枝坐宫》不愧是大师级 百听不厌！,http://gcw.bdcdn.shoujiduoduo.com/v/190905/0ffb3123a3fe425d67064fab29954718.mp4
晋剧老视频《打金枝》1955 山西省市晋剧团联演 郭凤英 冀萍,http://gcw.bdcdn.shoujiduoduo.com/v/190904/84a445bcf317af09f66bf582065f2708.mp4
晋剧清唱《走山》杨丽丽 朱建军,http://gcw.bdcdn.shoujiduoduo.com/v/190919/da08a93b8ec15e3054aab32464f849ee.mp4
山西晋剧全本戏大全 晋剧全本戏《打金枝 劝宫》 名家王爱爱,http://gcw.bdcdn.shoujiduoduo.com/v/191225/8254f30470e315c1fee78fb1493424ec.mp4
晋剧《算粮登殿》选段 陈转英 山西省晋剧院一团,http://gcw.bdcdn.shoujiduoduo.com/v/190531/3e0024131e184b61868238415002898d.mp4
山西省晋剧院青年团《大清唱》中集,http://gcw.bdcdn.shoujiduoduo.com/v/190522/10003160.mp4
山西晋剧全本戏大全,http://gcw.bdcdn.shoujiduoduo.com/v/190617/d81b7b3adaf01691f82d395275e2ae69.mp4
【晋剧】 打金枝 — 山西省晋剧院 （上） 马玉楼 王爱爱 田桂兰 王宝钗 陈云龙.flv,http://gcw.bdcdn.shoujiduoduo.com/v/190817/5c39eb0931ccee10c5f031c4a6395263.mp4
【晋剧】孙红丽 刘汉银《杨八姐游春》,http://gcw.bdcdn.shoujiduoduo.com/v/190613/72d9f736805ff9ac6877786855acbe3d.mp4
晋剧：嫁衣案 下集 山西省小程玉英剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201104/7f6a182e42bd064ee4427623e68fb02e.mp4
秦腔戏曲大全全本 秦腔折子戏《三对面》,http://gcw.bdcdn.shoujiduoduo.com/v/190508/79b13eb345c48bf9a90730a100e7fc5b.mp4
段红 秦腔《三堂会审》,http://gcw.bdcdn.shoujiduoduo.com/v/201212/79ff4a7a6bc351ad8df8efff13d6be34.mp4
【秦腔】《烘窑》全折 乔慷慨徐松林马亚娟,http://gcw.bdcdn.shoujiduoduo.com/v/201022/5f685d591e2b64965945a462f8d989d8.mp4
秦腔全本《秦香莲后传》兴平市秦声剧团演出,http://gcw.bdcdn.shoujiduoduo.com/v/200908/a445670e744c100bd4cc9ed0d5a7a9d5.mp4
秦腔《三滴血》李淑芳 惠敏莉 王宏义 韩利霞,http://gcw.bdcdn.shoujiduoduo.com/v/191004/1e032d5b6c57bdf8038024859abbf62e.mp4
秦腔《秦香莲后传》全本 兴平剧团演出.mp4,http://gcw.bdcdn.shoujiduoduo.com/v/200827/f268746df2bf82bcc6cf6c2c4fc160b5.mp4
秦腔高清本戏《游龟山》易俗社王宏义.朱海娥.张腊梅.李东峰等（林湖清源CL友情录制）2017.08.18,http://gcw.bdcdn.shoujiduoduo.com/v/200619/dfe67dba5f8911964ab121779871c3ee.mp4
秦腔《火焰驹》选段，肖派传承人李淑芳精彩演唱，缠绵优雅！,http://gcw.bdcdn.shoujiduoduo.com/v/200327/7eeffc032b3c1b4f0bc5c1cca189252f.mp4
秦腔本戏《蝴蝶杯》后全本（西安易俗社演出）,http://gcw.bdcdn.shoujiduoduo.com/v/200731/fb7631f7209ac50e9eea8fa92f8b29fa.mp4
秦腔经典全本《看女》选段,http://gcw.bdcdn.shoujiduoduo.com/v/190910/bd9fc6c1d4cb83e4940914fa850a1624.mp4
秦腔《下河东》全本 陕西戏曲研究院泰安演出,http://gcw.bdcdn.shoujiduoduo.com/v/210210/e0a0abb01a6d398bcfb8c235e0df128a.mp4
秦腔全本封神戏《黄河阵》（高清版）,http://gcw.bdcdn.shoujiduoduo.com/v/200718/96156241f7b5f6bf56a3cdbbfde5aef0.mp4
秦腔-大登殿,http://gcw.bdcdn.shoujiduoduo.com/v/190125/b9559ab8e1270c9734d6dc6a8fdb0a5c.mp4
陈仁义郭明霞秦腔 背舌,http://gcw.bdcdn.shoujiduoduo.com/v/201208/ff0d766225e6b49d2bd24ee8886ade39.mp4
《大秦腔》2019春节特别节目02 侯红琴等演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190627/f4fe75219f7462fd5a8e2fa03673c941.mp4
秦腔名家《刘随社个人演唱集锦》(共20段),http://gcw.bdcdn.shoujiduoduo.com/v/200530/9dd23c1755b57e2f6179031ec3a1b1c4.mp4
秦腔易俗社《三上轿》朱海娥.马一排.米蓉.秦小燕(林湖清源CL友情上传）2016.5.11,http://gcw.bdcdn.shoujiduoduo.com/v/200908/912b5c78edb4004719a47011cab98e8f.mp4
秦腔丑角《看女》,http://gcw.bdcdn.shoujiduoduo.com/v/200530/bd25dbb320835cf21fdce702ee878333.mp4
秦腔丑角戏曲大全 秦腔全本戏曲大全-秦腔丑角《顶灯》,http://gcw.bdcdn.shoujiduoduo.com/v/190527/7be93f9f91da17aa3458efa99f4cb5f7.mp4
秦腔 丑角折子戏《教学》表演 薛广民,http://gcw.bdcdn.shoujiduoduo.com/v/200509/61d5e4819b403fda0456a4f73466aa0d.mp4
秦腔《秦香莲告状》刘红梅,http://gcw.bdcdn.shoujiduoduo.com/v/201020/11058b60218df2f79fabede7d279dca2.mp4
【秦腔】2019猪年春节戏曲晚会（陕西广播电视台）,http://gcw.bdcdn.shoujiduoduo.com/v/190408/0f2907f1b9a5204abe7f483f375b164b.mp4
秦腔《赶坡》全折 （秦安县秦腔剧社2017年3月秦安县蔡山村演出）,http://gcw.bdcdn.shoujiduoduo.com/v/200912/933c1dbd1af05e5a844db843da303a48.mp4
凤翔县剧团 秦腔《二进宫》,http://gcw.bdcdn.shoujiduoduo.com/v/190605/9a4a9f8ea7fdebb896b9d2ae9eb42114.mp4
秦腔《放饭》天水西秦腔研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190213/af1af5231008fe001989a694411e539b.mp4
秦腔铡美案,http://gcw.bdcdn.shoujiduoduo.com/v/190116/b7cbfe035276322f2a2aa7fc10cfe1f4.mp4
秦腔《火焰驹》主演 侯红琴 张涛 西安三意社,http://gcw.bdcdn.shoujiduoduo.com/v/200721/06893b82a4c987e78ece088ab254929f.mp4
侯红琴 秦腔《三堂会审》选段,http://gcw.bdcdn.shoujiduoduo.com/v/200113/fa6893077e4e9f682d765cce358cfa0a.mp4
秦腔《别窑》全折,http://gcw.bdcdn.shoujiduoduo.com/v/191208/f2edc3e9c5200b7a3361550d4be037b5.mp4
《秦声飞扬》春节特别节目 张利 师大庆 秦腔《赶坡》片段,http://gcw.bdcdn.shoujiduoduo.com/v/201029/eb7fbb8b56dade1730ec3a521a276b3c.mp4
107-秦腔商芳会辕门斩子,http://gcw.bdcdn.shoujiduoduo.com/v/190127/9d0b617538e671622e3db152c892e838.mp4
秦腔《二进宫》 全折 纪念齐晓春先生,http://gcw.bdcdn.shoujiduoduo.com/v/210120/f4fb625fecd6e39818b90086e616ab19.mp4
秦腔传统剧《铡美案》郭明霞 郝彩风 余巧云 王玉琴 名家联袂演出,http://gcw.bdcdn.shoujiduoduo.com/v/210207/8d8d31cca2b5441954d9e52568d09a7b.mp4
秦腔《孙安动本》全本 李爱琴 西安五一剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201014/d06fec900e95d24c9ff73f3bb51625c0.mp4
秦腔 西安易俗社2018春节秦安清唱晚会,http://gcw.bdcdn.shoujiduoduo.com/v/190122/af3ec3b3a6cd383400360f8ee93b1e94.mp4
秦腔《崇祯王上煤山》选段, 杨红梅嗓音太棒了,http://gcw.bdcdn.shoujiduoduo.com/v/200320/4f229afb544e1b90383d1ee58069a816.mp4
秦腔《火焰驹》侯红琴 张涛 康亚蝉,http://gcw.bdcdn.shoujiduoduo.com/v/210211/005278db46b6f82dadd3fe7428220210.mp4
中国大秦腔，秦腔丑角戏《教学》，表演-薛广民、刘武利_高清,http://gcw.bdcdn.shoujiduoduo.com/v/190628/efd9e0fe18e25d86bb053b030bd8dde6.mp4
陕西秦腔——丑角戏（烘窑）,http://gcw.bdcdn.shoujiduoduo.com/v/200722/c8d90e93efef0566c219d9fc1ef7b06c.mp4
秦腔《花亭相会》李小峰 张宁,http://gcw.bdcdn.shoujiduoduo.com/v/190514/10003147.mp4
李小峰难得一见的秦腔丑角戏，太搞笑了,http://gcw.bdcdn.shoujiduoduo.com/v/191024/5aac99b823a057a2ca50a48194f16621.mp4
秦腔《生死牌》全本 唐梨园秦腔剧院,http://gcw.bdcdn.shoujiduoduo.com/v/190507/bc0fcf2785f707597273caf592c9a78f.mp4
商芳会秦腔《三娘教子》唱段，见三娘上了气机房打坐,http://gcw.bdcdn.shoujiduoduo.com/v/190609/2a566e01cfa152a4c9e5b7ffa58fc489.mp4
秦腔《十大名生 十大名旦》新春演唱会 2019,http://gcw.bdcdn.shoujiduoduo.com/v/190218/545bafbcac234a60ada24d90d4823313.mp4
秦腔《三滴血》全剧 伍敏中_全巧民_西安易俗社,http://gcw.bdcdn.shoujiduoduo.com/v/200310/80ae6bdea59162136af8fb3eba350725.mp4
秦腔名家演唱会(2012年)马友仙 李爱琴 刘茹慧 李淑芳 杨升娟 张保卫 张武宏,http://gcw.bdcdn.shoujiduoduo.com/201805/1181-385.mp4
怀旧电影《三滴血》,http://gcw.bdcdn.shoujiduoduo.com/201805/1772-690.mp4
秦腔名家李淑芳《三回头》选段 陈百甫板胡,http://gcw.bdcdn.shoujiduoduo.com/v/200205/969e241fff8b79bd1386f6f2a417a698.mp4
秦腔全本《辕门斩子》刘随社,http://gcw.bdcdn.shoujiduoduo.com/v/190809/b7ced382854ce37580e52fbe424fd081.mp4
秦腔折子戏《二进宫》,http://gcw.bdcdn.shoujiduoduo.com/v/190816/bc42f41cb749a3341bf1e7260a2413de.mp4
秦腔《藏舟》李淑芳 李东峰,http://gcw.bdcdn.shoujiduoduo.com/v/200914/d2231ef87c6bd335ecf2e5172724e746.mp4
秦腔全本《秦香莲》魏燕妮 李江伟主演 陕西省戏曲研究院演出,http://gcw.bdcdn.shoujiduoduo.com/v/201030/536f534a25ebab5eb8d10ff75e31dc9c.mp4
0001.-秦腔戏曲大全丑角戏 秦腔丑角戏《荒郊义救》选段 张武宏(西北名丑),http://gcw.bdcdn.shoujiduoduo.com/v/190818/9f90b4718102660ee28c3a1801cdec65.mp4
秦腔全本《四进士》渭南市秦腔团,http://gcw.bdcdn.shoujiduoduo.com/v/190508/05ec40797c1591479c0cfe04e1eafa66.mp4
秦腔全本《卖妙郎》银川市秦腔剧团演出,http://gcw.bdcdn.shoujiduoduo.com/v/190518/10003127.mp4
秦腔《大拜寿 》全本（宁夏秦腔剧院）,http://gcw.bdcdn.shoujiduoduo.com/v/190218/1f61dbee5ec4931e277ebd8fde51435b.mp4
秦腔《连升店》杨东记 西安秦腔一团,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d513328096fbe5995a2be8e17241f9cc.mp4
【经典】黄梅戏《天仙配》全剧 名家张小萍 刘国平 安徽省安庆市黄梅戏三团,http://gcw.bdcdn.shoujiduoduo.com/v/191211/9ed54cfd1c55624e227f28ca40c6a4ab.mp4
黄梅戏剧团黄梅戏《秦香莲》,http://gcw.bdcdn.shoujiduoduo.com/v/201009/865515f2d68eb10e263cb8e66596e40a.mp4
黄梅戏《十八摸》,http://gcw.bdcdn.shoujiduoduo.com/v/210120/965f4cee36d51eb13fe6121cd3aee2fb.mp4
黄梅戏《果然喜从天上降》, 严凤英韩再芬周源源,http://gcw.bdcdn.shoujiduoduo.com/v/190702/ed2662b8d3d3a875e01a53c669f4af50.mp4
黄梅戏《春香传》爱歌 黄梅戏名家 张辉 吴琼 演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190221/6a38928efbe1f76f04f14a94197cc6d6.mp4
黄梅戏【春香闹学】,http://gcw.bdcdn.shoujiduoduo.com/v/201027/552dcdf37bdf2b4ff56d9e79bb58f527.mp4
黄梅戏《牛郎织女·到底人间欢乐多》唱段 名家汪菱花演唱 精彩好看！,http://gcw.bdcdn.shoujiduoduo.com/v/200227/9d52e829ee706c3d5170d13bfac85b70.mp4
黄梅戏ＤＪ,http://gcw.bdcdn.shoujiduoduo.com/v/210126/0307fa2f0a288a115df679131212db33.mp4
黄梅戏《小乔初嫁》选段, 演唱: 何云、梅院军 好听 快来看,http://gcw.bdcdn.shoujiduoduo.com/v/201201/2f02108a047107f30058a54f12b78423.mp4
黄梅戏《龙女》马兰 吴亚玲,http://gcw.bdcdn.shoujiduoduo.com/v/181110/01173dcf8674316041128adedfe0b8d2.mp4
黄梅戏《天仙配》韩再芬主演,http://gcw.bdcdn.shoujiduoduo.com/v/190515/10001105.mp4
黄梅戏《游龙戏凤》—经典戏剧,http://gcw.bdcdn.shoujiduoduo.com/v/190604/10001106.mp4
黄梅戏《八世夫妻》河南卫视节目(已进行去广告和音像同步处理),http://gcw.bdcdn.shoujiduoduo.com/v/190518/10001133.mp4
龙凤奇缘-黄梅戏,http://gcw.bdcdn.shoujiduoduo.com/v/200915/3cc8e4034c3f8319012ddaff6fa4c783.mp4
全本黄梅戏《女驸马》严凤英,http://gcw.bdcdn.shoujiduoduo.com/v/190604/bc2971292e1794bc074fb900baab4131.mp4
黄梅戏《孟姜女后传》 上集,http://gcw.bdcdn.shoujiduoduo.com/v/181214/a7a823ce8537259f52cfd4e399d3286b.mp4
黄梅戏艺术片《天仙配》严凤英,http://gcw.bdcdn.shoujiduoduo.com/v/191212/d7b65254ed14c701b903d10231073ed5.mp4
黄梅戏《天仙配》韩再芬,http://gcw.bdcdn.shoujiduoduo.com/v/190218/165d9b5416540679e44094288b2b69ed.mp4
安徽地方戏曲黄梅戏《罗帕记》全剧 吴琼 张辉主演,http://gcw.bdcdn.shoujiduoduo.com/v/200728/26e107286254ac10e92a26300ed00923.mp4
黄梅戏李师师与宋徽宗全剧一体清晰版(黄新德韩再芬）,http://gcw.bdcdn.shoujiduoduo.com/v/200826/ac01c450d38e01145931a0cffab7c8cf.mp4
豫剧《朝阳沟》全剧 下,http://gcw.bdcdn.shoujiduoduo.com/v/190114/f9f8c44cb273a2f6f0623858659e7e68.mp4
豫剧《程婴救孤》名段诉冤, 听李树建老师唱无情棍打得我皮开肉绽!,http://gcw.bdcdn.shoujiduoduo.com/v/190319/a300ba11fffd90b309ebec436b2e812c.mp4
豫剧《清风亭上》全场舞台版【高清珍藏】李树建/柏青,http://gcw.bdcdn.shoujiduoduo.com/v/190306/80ec5cbe7c3d227cd782001649a026dd.mp4
豫剧《秦香莲》全场——张宝英 张人民 杨少龙,http://gcw.bdcdn.shoujiduoduo.com/v/190224/bae390b6bce4a003e711b43cef3ec7fa.mp4
《下南京》豫剧全场戏 豫东红脸王怪王赵辉 曹县春满梨园豫剧团 李秋里录制,http://gcw.bdcdn.shoujiduoduo.com/v/190720/8307f522e4f2cf96932db928d162e987.mp4
( (豫剧【花木兰】全剧●常香玉●★——————————河南坠子 歌曲 琴书 民间小调 大鼓书 曲剧 二夹弦 四评调 越调 道情,http://gcw.bdcdn.shoujiduoduo.com/v/190402/5c5bc09d9c4bb416a0edb4522b9e1669.mp4
( (豫剧【对花枪】全场●马金凤●★mp4_超清,http://gcw.bdcdn.shoujiduoduo.com/v/190524/52b2726fb063d43f25bceac0166c2bbc.mp4
豫剧 《对花枪》 马金凤,http://gcw.bdcdn.shoujiduoduo.com/v/190531/a05f5a23e1fb31b28a9a56e7dd36ae1d.mp4
河南省豫剧全场《 朝阳沟 》第三场,http://gcw.bdcdn.shoujiduoduo.com/v/190228/e3f9c1473d58cd6c69cfef198e655309.mp4
《铡西宫》豫剧全场戏 豫东红脸王怪王赵辉 曹县春满梨园豫剧团 李秋里录制,http://gcw.bdcdn.shoujiduoduo.com/v/190726/de36c3248bbd213ce3efd689d1a0fbcf.mp4
《拷红》豫剧大师常香玉经典戏曲,http://gcw.bdcdn.shoujiduoduo.com/v/190610/5d20a92f621c9e557a7c578f53266fdf.mp4
豫剧全场戏【桃花庵】张宝英●崔小田●★,http://gcw.bdcdn.shoujiduoduo.com/v/191214/7836f44082a9642286213578c94c6461.mp4
魏俊英演出豫剧全剧《小二姐做梦》,http://gcw.bdcdn.shoujiduoduo.com/v/200304/79a66e3dbb1a78ff769ce24efa8d9de0.mp4
豫剧《朝阳沟》高洁 魏云 王善朴 杨华瑞，经典再现！,http://gcw.bdcdn.shoujiduoduo.com/v/191014/89d5c0be59d96b62a5c6eedf9550356e.mp4
豫剧《断桥》哭啼啼将官人急忙搀起 常香玉,http://gcw.bdcdn.shoujiduoduo.com/v/190531/507a6448d5204f70f8118147a2d53353.mp4
豫剧老电影《小白鞋说媒》 又名《桃园喜》 张月荣 吴心平 商丘地区豫剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201030/45f02d572d8dcc7e215701c0e268d25c.mp4
豫剧《穆桂英挂帅》选段 马金凤 马兰 孔莹演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190110/6b9d59ae41b3a3dcff89fa1b6596df00.mp4
豫剧《泪洒相思地》王红丽，河南省豫剧小皇后豫剧团,http://gcw.bdcdn.shoujiduoduo.com/v/190605/2ad5d6619a9f9a3f4360d7834bbad1ff.mp4
